250,1599,228,0,3
254,1599,232,0,3
255,1599,233,0,3
256,1599,234,0,3
257,1599,235,0,3
272,1599,250,0,3
276,1599,254,0,3
277,1599,255,0,3
278,1599,256,0,3
279,1599,257,0,3
294,1599,293,1,2
298,1599,297,1,2
299,1599,298,1,2
300,1599,299,1,2
301,1599,300,1,2
316,1599,315,1,2
320,1599,319,1,2
338,1599,337,1,2
342,1599,341,1,2
360,1599,359,1,2
364,1599,363,1,2
382,1599,381,1,2
386,1599,385,1,2
404,1599,403,1,2
408,1599,407,1,2
426,1599,425,1,2
430,1599,429,1,2
448,1599,447,1,2
452,1599,451,1,2
470,1599,469,1,2
474,1599,473,1,2
492,1599,491,1,2
496,1599,495,1,2
514,1599,513,1,2
518,1599,517,1,2
536,1599,535,1,2
540,1599,539,1,2
558,1599,557,1,2
562,1599,561,1,2
580,1599,579,1,2
584,1599,583,1,2
602,1599,601,1,2
606,1599,605,1,2
628,1599,627,1,2
629,1599,630,2,1
1068,1624,1069,2,1
1134,1625,1135,2,1
1599,1601,228,0,4
1599,1635,293,0,4
1599,1670,228,0,4
1599,1679,837,0,4
1635,1599,293,0,4
1670,1599,250,0,4
1679,1599,837,0,4
