792,0,770,0,2
793,0,815,3,0
796,0,818,3,0
797,0,819,3,0
808,0,786,0,3
810,0,788,0,3
793,1,815,3,0
796,1,818,3,0
797,1,819,3,0
808,1,786,0,3
810,1,788,0,3
796,2,818,3,0
797,2,819,3,0
808,2,786,0,3
810,2,788,0,3
796,3,818,3,0
797,3,819,3,0
808,3,786,0,3
810,3,788,0,3
796,4,818,3,0
797,4,819,3,0
808,4,786,0,3
797,5,819,3,0
808,5,786,0,3
797,6,819,3,0
798,6,820,3,0
808,6,786,0,3
797,7,819,3,0
798,7,820,3,0
808,7,786,0,3
797,8,819,3,0
798,8,820,3,0
800,8,822,3,0
808,8,786,0,3
797,9,819,3,0
798,9,820,3,0
800,9,822,3,0
801,9,823,3,0
808,9,786,0,3
797,10,819,3,0
798,10,820,3,0
800,10,822,3,0
801,10,823,3,0
804,10,826,3,0
808,10,786,0,3
797,11,819,3,0
798,11,820,3,0
800,11,822,3,0
801,11,823,3,0
804,11,826,3,0
808,11,786,0,3
797,12,819,3,0
798,12,820,3,0
800,12,822,3,0
804,12,826,3,0
808,12,786,0,3
797,13,819,3,0
798,13,820,3,0
808,13,786,0,3
797,14,819,3,0
798,14,820,3,0
808,14,786,0,3
797,15,819,3,0
808,15,786,0,3
808,16,786,0,3
797,17,819,3,0
808,17,786,0,3
796,18,818,3,0
797,18,819,3,0
808,18,786,0,3
810,18,788,0,3
796,19,818,3,0
797,19,819,3,0
808,19,786,0,3
810,19,788,0,3
796,20,818,3,0
797,20,819,3,0
808,20,786,0,3
810,20,788,0,3
793,21,815,3,0
796,21,818,3,0
797,21,819,3,0
808,21,786,0,3
810,21,788,0,3
815,22,837,3,0
818,22,840,3,0
819,22,841,3,0
830,22,808,0,3
832,22,810,0,3
834,22,856,3,0
815,23,837,3,0
818,23,840,3,0
819,23,841,3,0
830,23,808,0,3
832,23,810,0,3
818,24,840,3,0
819,24,841,3,0
830,24,808,0,3
832,24,810,0,3
818,25,840,3,0
819,25,841,3,0
830,25,808,0,3
818,26,840,3,0
819,26,841,3,0
830,26,808,0,3
819,27,841,3,0
830,27,808,0,3
