48,1612,70,3,0
49,1612,71,3,0
50,1612,72,3,0
51,1612,73,3,0
52,1612,74,3,0
64,1612,65,2,1
70,1612,71,2,1
71,1612,72,2,1
72,1612,73,2,1
73,1612,74,2,1
74,1612,1612,4,0
86,1612,87,2,1
108,1612,109,2,1
130,1612,131,2,1
152,1612,153,2,1
174,1612,175,2,1
196,1612,197,2,1
218,1612,219,2,1
240,1612,241,2,1
242,1612,243,1,1
254,1622,253,1,2
265,1612,266,2,1
288,1612,289,2,1
310,1612,311,2,1
333,1612,334,2,1
355,1612,356,2,1
378,1612,356,0,3
400,1612,378,0,3
423,1612,401,0,3
445,1612,423,0,3
468,1612,446,0,3
513,1612,491,0,3
536,1612,514,0,3
829,1631,851,3,0
893,1660,892,1,2
1483,1616,1461,0,3
1585,1612,74,0,4
1612,1585,74,0,4
1612,1595,74,0,4
1612,1598,74,0,4
1612,1605,74,0,4
1612,1608,74,0,4
1612,1611,74,0,4
1612,1613,74,0,4
1612,1616,74,0,4
1612,1622,74,0,4
1612,1623,74,0,4
1612,1633,74,0,4
1612,1641,74,0,4
1612,1657,74,0,4
1612,1664,74,0,4
1612,1681,74,0,4
1622,1612,96,0,4
1681,1612,88,0,4
