100,1623,99,1,2
118,1597,140,3,0
121,1597,143,3,0
122,1597,144,3,0
123,1597,145,3,0
124,1597,146,3,0
125,1597,147,3,0
334,1591,356,3,0
335,1591,357,3,0
336,1591,358,3,0
337,1591,359,3,0
342,1591,364,3,0
343,1591,365,3,0
344,1591,366,3,0
345,1591,367,3,0
680,1632,702,3,0
1067,1670,1068,2,1
1327,1591,1326,1,2
1332,1591,1333,2,1
1355,1591,1356,2,1
1541,1591,1519,0,3
1558,1591,1559,2,1
1586,1622,815,0,4
1591,1608,359,0,4
1591,1611,359,0,4
1591,1638,359,0,4
1591,1653,359,0,4
1591,1657,359,0,4
1591,1668,359,0,4
1591,1673,359,0,4
1591,1682,359,0,4
1597,1619,140,0,4
1597,1673,140,0,4
1621,1672,1498,0,4
1622,1586,661,0,4
1632,1656,922,0,4
1672,1621,1498,0,4
