2,1671,1564,3,3
2,1683,1564,3,3
4,1671,1566,3,3
4,1683,1566,3,3
15,1671,1577,3,3
15,1683,1577,3,3
16,1671,38,2,0
16,1683,38,2,0
17,1671,1579,3,3
17,1683,1579,3,3
26,1634,4,0,2
28,1634,6,0,2
35,1634,13,0,2
37,1634,15,0,2
45,1603,67,3,0
45,1626,67,3,0
45,1631,67,3,0
46,1603,24,0,3
46,1626,24,0,3
46,1631,24,0,3
46,1665,24,0,3
47,1603,25,0,3
47,1626,25,0,3
47,1631,25,0,3
47,1665,25,0,3
48,1596,26,0,3
48,1603,26,0,3
48,1613,26,0,3
48,1626,26,0,3
48,1631,26,0,3
48,1665,26,0,3
50,1596,28,0,3
50,1613,28,0,3
52,1613,30,0,3
57,1596,35,0,3
57,1613,35,0,3
59,1596,37,0,3
59,1603,37,0,3
59,1613,37,0,3
59,1626,37,0,3
59,1631,37,0,3
59,1665,37,0,3
60,1603,82,3,0
60,1626,82,3,0
60,1631,82,3,0
60,1665,82,3,0
61,1603,39,0,3
61,1626,39,0,3
61,1631,39,0,3
61,1665,39,0,3
67,1586,89,3,0
67,1627,89,3,0
67,1635,89,3,0
67,1651,89,3,0
68,1586,46,0,3
68,1627,46,0,3
68,1635,46,0,3
68,1651,46,0,3
69,1586,47,0,3
69,1627,47,0,3
69,1635,47,0,3
69,1651,47,0,3
70,1586,48,0,3
70,1627,48,0,3
70,1635,48,0,3
70,1651,48,0,3
70,1660,48,0,3
70,1676,48,0,3
74,1660,52,0,3
79,1660,57,0,3
79,1676,57,0,3
82,1586,104,3,0
82,1627,104,3,0
82,1635,104,3,0
82,1651,104,3,0
83,1586,61,0,3
83,1627,61,0,3
83,1635,61,0,3
83,1651,61,0,3
91,1630,69,0,3
92,1630,70,0,3
103,1630,125,3,0
104,1630,126,3,0
105,1630,83,0,3
113,1649,91,0,3
114,1649,92,0,3
125,1649,147,3,0
126,1649,148,3,0
135,1584,113,0,3
136,1584,114,0,3
136,1587,114,0,3
139,1587,161,3,0
144,1587,166,3,0
145,1587,123,0,3
147,1584,169,3,0
147,1587,169,3,0
148,1584,170,3,0
158,1646,136,0,3
161,1646,183,3,0
167,1646,145,0,3
168,1646,146,0,3
169,1646,191,3,0
202,1654,180,0,3
204,1654,226,3,0
211,1654,189,0,3
213,1654,235,3,0
246,1621,224,0,3
246,1682,224,0,3
248,1621,270,3,0
248,1682,270,3,0
249,1682,271,3,0
250,1682,272,3,0
252,1682,230,0,3
253,1682,231,0,3
254,1682,276,3,0
255,1682,233,0,3
257,1621,279,3,0
257,1682,279,3,0
270,1648,292,3,0
270,1658,292,3,0
271,1648,293,3,0
271,1658,293,3,0
277,1648,255,0,3
277,1658,255,0,3
279,1648,301,3,0
279,1658,301,3,0
292,1640,314,3,0
301,1640,323,3,0
335,1672,313,0,3
336,1672,358,3,0
345,1672,367,3,0
357,1678,335,0,3
358,1678,380,3,0
367,1678,389,3,0
442,1673,464,3,0
456,1673,434,0,3
457,1673,479,3,0
467,1600,445,0,3
468,1600,490,3,0
469,1600,491,3,0
470,1600,492,3,0
471,1600,449,0,3
473,1600,451,0,3
475,1600,453,0,3
477,1600,499,3,0
512,1606,534,3,0
513,1606,535,3,0
514,1606,536,3,0
515,1606,493,0,3
517,1606,495,0,3
518,1606,540,3,0
521,1606,543,3,0
596,1604,618,3,0
610,1604,588,0,3
611,1604,633,3,0
621,1655,599,0,3
622,1655,644,3,0
623,1655,645,3,0
624,1655,646,3,0
625,1655,603,0,3
627,1655,605,0,3
643,1653,621,0,3
683,1644,661,0,3
684,1644,706,3,0
688,1675,710,3,0
690,1675,712,3,0
694,1675,672,0,3
695,1675,717,3,0
698,1644,676,0,3
