11,1590,12,1,0
36,1586,37,2,1
36,1592,37,2,1
36,1593,37,2,1
55,1588,56,2,1
55,1590,56,2,1
80,1592,81,2,1
80,1593,81,2,1
99,1588,100,2,1
99,1590,100,2,1
124,1592,125,2,1
124,1593,125,2,1
143,1588,144,2,1
143,1590,144,2,1
162,1585,140,0,3
168,1592,169,2,1
168,1593,169,2,1
187,1588,188,2,1
187,1590,188,2,1
212,1592,213,2,1
212,1593,213,2,1
231,1588,232,2,1
231,1590,232,2,1
256,1592,257,2,1
256,1593,257,2,1
275,1588,276,2,1
275,1590,276,2,1
300,1592,301,2,1
319,1588,320,2,1
319,1590,320,2,1
344,1592,345,2,1
363,1588,364,2,1
363,1590,364,2,1
407,1588,408,2,1
407,1590,408,2,1
451,1585,452,2,1
451,1588,452,2,1
458,1591,436,0,3
495,1585,496,2,1
495,1588,496,2,1
502,1591,480,0,3
538,1595,516,0,3
539,1585,540,2,1
539,1588,540,2,1
546,1591,524,0,3
583,1585,584,2,1
583,1588,584,2,1
590,1591,568,0,3
593,1589,572,2,3
627,1585,628,2,1
627,1588,628,2,1
634,1591,612,0,3
671,1585,672,2,1
715,1585,716,2,1
759,1585,760,2,1
803,1585,804,2,1
847,1585,848,2,1
891,1585,892,2,1
935,1585,936,2,1
979,1585,980,2,1
1019,1584,1018,1,2
1023,1585,1024,2,1
1086,1590,1064,0,3
1092,1595,1093,2,1
1100,1588,1588,4,0
1107,1588,1106,1,2
1108,1588,1107,1,2
1109,1588,1108,1,2
1120,1588,1121,2,1
1121,1588,1100,2,3
1132,1590,1154,3,0
1136,1595,1137,2,1
1141,1590,1163,3,0
1180,1586,1181,2,1
1180,1595,1181,2,1
1224,1586,1225,2,1
1224,1595,1225,2,1
1268,1586,1269,2,1
1268,1595,1269,2,1
1306,1588,1284,0,3
1312,1586,1313,2,1
1312,1595,1313,2,1
1356,1586,1357,2,1
1356,1593,1357,2,1
1356,1595,1357,2,1
1400,1586,1401,2,1
1400,1593,1401,2,1
1400,1595,1401,2,1
1419,1590,1420,2,1
1444,1586,1445,2,1
1444,1593,1445,2,1
1444,1595,1445,2,1
1463,1590,1464,2,1
1488,1586,1489,2,1
1488,1592,1489,2,1
1488,1593,1489,2,1
1488,1595,1489,2,1
1507,1590,1508,2,1
1532,1586,1533,2,1
1532,1592,1533,2,1
1532,1593,1533,2,1
1532,1595,1533,2,1
1551,1590,1552,2,1
1576,1586,1577,2,1
1576,1592,1577,2,1
1576,1593,1577,2,1
1576,1595,1577,2,1
